股票代码,股票名,行业分类,二级行业,买入日期,卖出日期,买入价格(前复权),卖出价格(前复权),涨幅,相对收益(999999)
605287,德才股份,建筑装饰,装修装饰,2023-11-16,2023-11-23,17.26,17.31,0.0034,-0.0183037232806461
301295,美硕科技,电力设备,电网设备,2023-11-16,2023-11-23,24.38,24.33,-0.0017,-0.0234037232806461
301288,清研环境,环保,环保设备,2023-11-09,2023-11-23,20.52,20.32,-0.0102,-0.0511366656839216
300295,三六五网,传媒,数字媒体,2023-10-19,2023-11-23,12.44,14.5,0.1656,0.0251243548787861
688448,磁谷科技,机械设备,通用设备,2023-11-09,2023-11-16,36.59,40.62,0.1102,0.0913756168006127
002295,精艺股份,有色金属,工业金属,2023-11-02,2023-11-16,7.5,7.56,0.0079,-0.0407767349272634
301448,开创电气,机械设备,通用设备,2023-11-02,2023-11-16,23.38,34.65,0.4817,0.433023265072737
300992,泰福泵业,机械设备,通用设备,2023-10-26,2023-11-16,21.5,21.64,0.0065,-0.0743787449715875
001336,楚环科技,环保,环保设备,2023-11-09,2023-11-16,27.52,27.94,0.0151,-0.00372438319938728
002748,世龙实业,基础化工,化学原料,2023-11-02,2023-11-16,9.57,9.79,0.0235,-0.0251767349272634
300883,龙利得,轻工制造,包装印刷,2023-10-12,2023-11-09,6.28,7.2,0.1479,0.087552124966935
300980,祥源新材,基础化工,塑料,2023-11-02,2023-11-09,20.47,21.41,0.0457,0.0163992174312401
300626,华瑞股份,电力设备,电机,2023-11-02,2023-11-09,10,10.2,0.02,-0.0093007825687599
000632,三木集团,综合,综合,2023-10-26,2023-11-09,4.23,4.27,0.0095,-0.0514078098203075
301197,工大科雅,机械设备,通用设备,2023-10-26,2023-11-02,18.98,19.27,0.0151,-0.0156072799193526
301288,清研环境,环保,环保设备,2023-10-26,2023-11-02,20.06,19.83,-0.0114,-0.0421072799193526
605287,德才股份,建筑装饰,装修装饰,2023-10-26,2023-11-02,17.04,16.8,-0.0139,-0.0446072799193526
301040,中环海陆,电力设备,风电设备,2023-10-26,2023-11-02,18.21,18.57,0.0198,-0.0109072799193526
301027,华蓝集团,建筑装饰,工程咨询服务,2023-10-26,2023-11-02,11.81,12.17,0.0304,-0.000307279919352626
002486,嘉麟杰,纺织服饰,纺织制造,2023-10-19,2023-10-26,2.73,2.83,0.0366,0.00387649300752794
300854,中兰环保,环保,环境治理,2023-08-23,2023-10-26,17.68,16.65,-0.0583,-0.115220541995794
301295,美硕科技,电力设备,电网设备,2023-10-19,2023-10-26,23.01,23.48,0.0205,-0.0122235069924721
688193,仁度生物,医药生物,医疗器械,2023-10-19,2023-10-26,42.76,43.22,0.0108,-0.0219235069924721
002295,精艺股份,有色金属,工业金属,2023-09-27,2023-10-26,7.33,7.41,0.0108,0.00973678040757439
300721,怡达股份,基础化工,化学制品,2023-10-19,2023-10-26,14.26,14.23,-0.0021,-0.0348235069924721
002696,百洋股份,农林牧渔,饲料,2023-08-30,2023-10-26,6.88,6.02,-0.125,-0.130687926071306
688448,磁谷科技,机械设备,通用设备,2023-08-30,2023-10-19,32.09,29.69,-0.0747,-0.0485210849873069
000632,三木集团,综合,综合,2023-09-06,2023-10-19,4.63,4.02,-0.1317,-0.0896626057909014
301448,开创电气,机械设备,通用设备,2023-10-12,2023-10-19,22.73,21.59,-0.0502,-0.0180023254802949
301288,清研环境,环保,环保设备,2023-09-06,2023-10-19,22.36,19.65,-0.1212,-0.0791626057909014
300626,华瑞股份,电力设备,电机,2023-10-12,2023-10-19,9.51,9.02,-0.0514,-0.0192023254802949
301209,联合化学,基础化工,化学制品,2023-09-27,2023-10-12,17.81,17.63,-0.0103,-0.0118918481058381
001336,楚环科技,环保,环保设备,2023-09-27,2023-10-12,26.19,25.16,-0.0392,-0.0407918481058381
002748,世龙实业,基础化工,化学原料,2023-09-27,2023-10-12,8.53,8.6,0.008,0.00640815189416188
600857,宁波中百,商贸零售,一般零售,2023-09-20,2023-09-27,9.21,9.22,0.0011,-0.0132193065298473
301448,开创电气,机械设备,通用设备,2023-09-13,2023-09-27,23.01,23.33,0.014,0.00454455527485619
001259,利仁科技,家用电器,小家电,2023-09-20,2023-09-27,29.05,29.09,0.0013,-0.0130193065298473
002486,嘉麟杰,纺织服饰,纺织制造,2023-09-20,2023-09-27,2.97,2.88,-0.0303,-0.0446193065298473
301336,趣睡科技,轻工制造,家居用品,2023-09-06,2023-09-20,49.56,43.02,-0.132,-0.106308344831586
301209,联合化学,基础化工,化学制品,2023-09-13,2023-09-20,18.03,17.6,-0.0235,-0.0187048021038428
300621,维业股份,建筑装饰,装修装饰,2023-09-13,2023-09-20,9.78,10.11,0.0337,0.0384951978961572
301098,金埔园林,建筑装饰,基础建设,2023-07-19,2023-09-13,12.18,11.79,-0.0322,-0.0782125263381566
600791,京能置业,房地产,房地产开发,2023-09-06,2023-09-13,4.74,4.53,-0.0443,-0.0233028572731139
301027,华蓝集团,建筑装饰,工程咨询服务,2023-08-30,2023-09-13,13.78,13.05,-0.0536,-0.0488096448360471
688485,九州一轨,机械设备,轨交设备,2023-08-23,2023-09-06,15.23,15.52,0.0189,-0.0494405665373873
301273,瑞晨环保,机械设备,通用设备,2023-08-23,2023-09-06,30.12,30.49,0.0121,-0.0562405665373873
301209,联合化学,基础化工,化学制品,2023-08-16,2023-09-06,18.16,19.16,0.0549,-0.0231352855291351
001231,农心科技,基础化工,农化制品,2023-08-16,2023-09-06,21.63,22.41,0.0359,-0.0421352855291351
300966,共同药业,医药生物,化学制药,2023-08-23,2023-08-30,20.32,22.25,0.0949,0.043957143278405
600791,京能置业,房地产,房地产开发,2023-07-26,2023-08-30,5.19,5.34,0.0289,-0.00254340716756755
600455,博通股份,计算机,软件开发,2023-08-23,2023-08-30,23.22,23.63,0.0177,-0.033242856721595
001336,楚环科技,环保,环保设备,2023-08-23,2023-08-30,25.98,26.52,0.0205,-0.030442856721595
301288,清研环境,环保,环保设备,2023-08-02,2023-08-23,19.42,28.12,0.4476,0.468494233960271
301045,天禄科技,电子,光学光电子,2023-08-16,2023-08-23,22.83,22.93,0.0043,-0.00477455852132366
300883,龙利得,轻工制造,包装印刷,2023-08-16,2023-08-23,6.49,6.31,-0.0292,-0.0382745585213237
603172,万丰股份,基础化工,化学制品,2023-08-16,2023-08-23,17.7,17.4,-0.0173,-0.0263745585213237
301336,趣睡科技,轻工制造,家居用品,2023-08-16,2023-08-23,44.64,43.61,-0.0231,-0.0321745585213237
301037,保立佳,基础化工,化学制品,2023-08-02,2023-08-23,14.91,13.84,-0.0723,-0.0514057660397288
000632,三木集团,综合,综合,2023-07-26,2023-08-16,4.6,4.47,-0.0283,-0.000919662561729713
688448,磁谷科技,机械设备,通用设备,2023-08-09,2023-08-16,28.12,27.39,-0.0257,-0.021839666731111
002857,三晖电气,电力设备,电网设备,2023-08-09,2023-08-16,19.29,18.78,-0.0268,-0.022939666731111
301448,开创电气,机械设备,通用设备,2023-08-09,2023-08-16,22.77,25.02,0.0988,0.102660333268889
600692,亚通股份,房地产,房地产开发,2023-07-26,2023-08-16,6.19,6.17,-0.0032,0.0241803374382703
301027,华蓝集团,建筑装饰,工程咨询服务,2023-07-26,2023-08-16,13.83,12.73,-0.0801,-0.0527196625617297
300980,祥源新材,基础化工,塑料,2023-08-02,2023-08-09,20.71,18.46,-0.1088,-0.0828609151711781
600202,哈空调,机械设备,通用设备,2023-08-02,2023-08-09,5.86,5.49,-0.0629,-0.0369609151711781
301336,趣睡科技,轻工制造,家居用品,2023-07-19,2023-08-09,47.58,45.45,-0.0448,-0.0397464704281579
001336,楚环科技,环保,环保设备,2023-07-26,2023-08-02,26.64,26.3,-0.013,-0.0153899262470615
300621,维业股份,建筑装饰,装修装饰,2023-07-26,2023-08-02,11.24,10.92,-0.0284,-0.0307899262470615
300295,三六五网,传媒,数字媒体,2023-06-28,2023-08-02,12.3,15.45,0.2561,0.160722862227377
301448,开创电气,机械设备,通用设备,2023-06-28,2023-08-02,21.56,22.38,0.0381,-0.0572771377726229
001231,农心科技,基础化工,农化制品,2023-07-05,2023-07-26,23.96,21.19,-0.1157,-0.160002996318434
600202,哈空调,机械设备,通用设备,2023-06-12,2023-07-26,5.3,5.76,0.0865,-0.0102886151097708
300626,华瑞股份,电力设备,电机,2023-06-19,2023-07-26,8.99,9.57,0.0644,-0.0307552495532191
002748,世龙实业,基础化工,化学原料,2023-07-19,2023-07-26,9.36,9.34,-0.0021,-0.0211063841164607
603172,万丰股份,基础化工,化学制品,2023-05-15,2023-07-26,16.96,17.68,0.0425,-0.110374233610964
300854,中兰环保,环保,环境治理,2023-07-19,2023-07-26,17.14,17.59,0.0264,0.00739361588353928
300804,广康生化,基础化工,农化制品,2023-07-12,2023-07-19,33.86,34.49,0.0188,-0.00560028866661081
000593,德龙汇能,公用事业,燃气,2023-07-12,2023-07-19,6.93,7.23,0.0433,0.0188997113333892
600791,京能置业,房地产,房地产开发,2023-06-05,2023-07-19,4.21,4.61,0.0948,0.0199208256418115
300980,祥源新材,基础化工,塑料,2023-07-05,2023-07-19,19.67,19.25,-0.0211,-0.0459247828436394
300883,龙利得,轻工制造,包装印刷,2023-07-05,2023-07-12,6.27,6.27,0,-0.000414383109537342
001259,利仁科技,家用电器,小家电,2023-07-05,2023-07-12,28.96,28.5,-0.0158,-0.0162143831095373
002486,嘉麟杰,纺织服饰,纺织制造,2023-06-28,2023-07-05,2.87,2.95,0.0279,-0.0185065627061017
688448,磁谷科技,机械设备,通用设备,2023-06-19,2023-07-05,35.14,32.29,-0.081,-0.129694922272615
000593,德龙汇能,公用事业,燃气,2023-06-19,2023-07-05,6.7,6.8,0.0149,-0.033794922272615
301098,金埔园林,建筑装饰,基础建设,2023-05-29,2023-07-05,11.5,11.87,0.0316,-0.0382283899334569
002696,百洋股份,农林牧渔,饲料,2023-06-19,2023-06-28,6.14,6,-0.0228,-0.0249868742495224
301063,海锅股份,电力设备,风电设备,2023-05-08,2023-06-28,25.63,26.56,0.0362,-0.0296477657921279
301027,华蓝集团,建筑装饰,工程咨询服务,2023-06-12,2023-06-28,12.44,11.98,-0.0372,-0.0408815824402516
001259,利仁科技,家用电器,小家电,2023-06-12,2023-06-19,28.32,27.63,-0.0245,-0.025991446584599
301119,正强股份,汽车,汽车零部件,2023-06-05,2023-06-19,22.21,24.73,0.1135,0.113359845193941
600455,博通股份,计算机,软件开发,2023-06-12,2023-06-19,23.28,22.86,-0.018,-0.019491446584599
600692,亚通股份,房地产,房地产开发,2023-06-12,2023-06-19,5.7,5.58,-0.021,-0.022491446584599
000632,三木集团,综合,综合,2023-06-05,2023-06-12,4.18,4.25,0.0167,0.0180492794003868
301336,趣睡科技,轻工制造,家居用品,2023-06-05,2023-06-12,47.81,48.53,0.0151,0.0164492794003868
002748,世龙实业,基础化工,化学原料,2023-06-05,2023-06-12,8.84,8.6,-0.0277,-0.0263507205996132
301040,中环海陆,电力设备,风电设备,2023-06-05,2023-06-12,20.82,19.85,-0.0465,-0.0451507205996132
301288,清研环境,环保,环保设备,2023-06-05,2023-06-12,17.16,16.82,-0.0197,-0.0183507205996132
001259,利仁科技,家用电器,小家电,2023-05-29,2023-06-05,29.54,27.88,-0.0562,-0.0762092006137982
688251,井松智能,计算机,IT服务,2023-05-29,2023-06-05,17.68,17.5,-0.0102,-0.0302092006137982
001231,农心科技,基础化工,农化制品,2023-05-29,2023-06-05,22.53,21.09,-0.064,-0.0840092006137982
301027,华蓝集团,建筑装饰,工程咨询服务,2023-05-29,2023-06-05,12.38,12.53,0.0121,-0.00790920061379818
300295,三六五网,传媒,数字媒体,2023-05-29,2023-06-05,13.21,14.01,0.0606,0.0405907993862018
300992,泰福泵业,机械设备,通用设备,2023-05-29,2023-06-05,18.83,19.01,0.0095,-0.0105092006137982
600202,哈空调,机械设备,通用设备,2023-05-15,2023-06-05,5.35,5.38,0.0056,-0.046956407741976
301083,百胜智能,机械设备,专用设备,2023-05-22,2023-05-29,14.39,24.71,0.7167,0.719553831756606
300883,龙利得,轻工制造,包装印刷,2023-05-22,2023-05-29,6.25,6.11,-0.0223,-0.0194461682433942
600857,宁波中百,商贸零售,一般零售,2023-05-22,2023-05-29,10,9.5,-0.05,-0.0471461682433942
600768,宁波富邦,有色金属,工业金属,2023-04-26,2023-05-29,9.48,10.76,0.135,0.0448834144013031
000586,汇源通信,通信,通信设备,2023-05-22,2023-05-29,12.53,12.84,0.0247,0.0275538317566058
301041,金百泽,电子,元件,2023-04-26,2023-05-29,19.21,37.71,0.9633,0.873183414401303
002696,百洋股份,农林牧渔,饲料,2023-05-22,2023-05-29,6.4,6.17,-0.0359,-0.0330461682433942
001336,楚环科技,环保,环保设备,2023-04-26,2023-05-22,26.05,28.59,0.0974,0.00416350136401518
002098,浔兴股份,纺织服饰,纺织制造,2023-05-15,2023-05-22,5.97,5.91,-0.0097,-0.0445620609860897
301390,经纬股份,建筑装饰,专业工程,2023-05-15,2023-05-22,39.5,50.89,0.2885,0.25363793901391
301273,瑞晨环保,机械设备,通用设备,2023-05-15,2023-05-22,31.03,33.31,0.0735,0.0386379390139103
600455,博通股份,计算机,软件开发,2023-05-08,2023-05-22,22.33,22.59,0.0116,-0.0338967584963302
300621,维业股份,建筑装饰,装修装饰,2023-05-08,2023-05-15,10.43,10.3,-0.0124,-0.0226764396446295
301045,天禄科技,电子,光学光电子,2023-05-08,2023-05-15,20.51,21.72,0.059,0.0487235603553705
301098,金埔园林,建筑装饰,基础建设,2023-04-26,2023-05-15,11.06,11.74,0.0612,0.004792059414883
301027,华蓝集团,建筑装饰,工程咨询服务,2023-04-26,2023-05-15,11.91,12.7,0.066,0.009592059414883
000586,汇源通信,通信,通信设备,2023-03-28,2023-05-15,12.75,12.6,-0.0118,0.0271974325057775
300295,三六五网,传媒,数字媒体,2023-03-28,2023-05-08,10.91,13.15,0.2053,0.254072662824582
300074,华平股份,计算机,软件开发,2023-03-28,2023-05-08,4.41,4.13,-0.0635,-0.0147273371754177
688171,纬德信息,计算机,软件开发,2023-04-12,2023-05-08,25.23,21.74,-0.1385,-0.118029774792928
301001,凯淳股份,商贸零售,互联网电商,2023-03-28,2023-05-08,26.13,25.94,-0.0071,0.0416726628245823
000996,中国中期,汽车,汽车服务,2023-04-12,2023-04-26,6.92,6.25,-0.0968,-0.0335554098993169
301336,趣睡科技,轻工制造,家居用品,2023-04-19,2023-04-26,54.83,43.65,-0.204,-0.156579288148897
301079,邵阳液压,机械设备,工程机械,2023-04-19,2023-04-26,17.73,17.03,-0.0397,0.00772071185110353
300961,深水海纳,环保,环境治理,2023-04-19,2023-04-26,12.57,12.44,-0.0103,0.0371207118511035
600647,同达创业,综合,综合,2023-04-19,2023-04-26,12.69,12.11,-0.0457,0.00172071185110353
003041,真爱美家,纺织服饰,服装家纺,2023-04-12,2023-04-19,13.62,13.38,-0.018,-0.00138838724876187
301183,东田微,电子,光学光电子,2023-04-12,2023-04-19,30.88,43.99,0.4248,0.441411612751238
603073,彩蝶实业,基础化工,化学纤维,2023-03-28,2023-04-19,20.92,18.59,-0.111,-0.0659744592599211
301231,荣信文化,传媒,出版,2023-03-14,2023-04-19,24.01,30.33,0.2636,0.288121760170977
301041,金百泽,电子,元件,2023-02-28,2023-04-12,20.07,24.3,0.2107,0.230275383681994
301336,趣睡科技,轻工制造,家居用品,2023-04-04,2023-04-12,50.16,52.02,0.0371,0.0416851371354285
688038,中科通达,计算机,软件开发,2023-03-14,2023-04-12,15.65,16.69,0.0665,0.0745437673683228
300948,冠中生态,建筑装饰,基础建设,2023-04-04,2023-04-12,14.3,14.66,0.0256,0.0301851371354285
600202,哈空调,机械设备,通用设备,2023-03-21,2023-04-04,5.88,5.22,-0.1119,-0.086743124467759
301052,果麦文化,传媒,出版,2023-03-21,2023-04-04,20.54,28.43,0.3842,0.409356875532241
301079,邵阳液压,机械设备,工程机械,2023-03-21,2023-03-28,19.28,17.29,-0.1035,-0.102745435034963
300989,蕾奥规划,建筑装饰,工程咨询服务,2023-03-21,2023-03-28,11.89,12.27,0.0326,0.0333545649650375
301209,联合化学,基础化工,化学制品,2023-03-21,2023-03-28,19.09,17.88,-0.0632,-0.0624454350349626
301027,华蓝集团,建筑装饰,工程咨询服务,2023-03-14,2023-03-28,15.25,14.73,-0.0339,-0.0553705015095289
301167,建研设计,建筑装饰,工程咨询服务,2023-03-14,2023-03-28,16.87,18.27,0.0832,0.0617294984904711
300074,华平股份,计算机,软件开发,2023-03-14,2023-03-21,4.23,4.3,0.0165,-0.0057418493948775
301288,清研环境,环保,环保设备,2023-03-14,2023-03-21,19.12,17.92,-0.0628,-0.0850418493948775
002858,力盛体育,社会服务,体育,2023-02-21,2023-03-21,14.86,17.18,0.1561,0.13841919603583
301233,盛帮股份,汽车,汽车零部件,2023-02-28,2023-03-21,42.95,41.24,-0.0398,-0.0501581589665955
600647,同达创业,综合,综合,2023-03-14,2023-03-21,13.92,13.38,-0.0388,-0.0610418493948775
603272,联翔股份,轻工制造,家居用品,2023-02-28,2023-03-14,19.61,17.62,-0.1017,-0.0900748738761611
001259,利仁科技,家用电器,小家电,2023-02-21,2023-03-14,30.89,28.18,-0.0875,-0.0830381933997246
300635,中达安,建筑装饰,工程咨询服务,2023-03-07,2023-03-14,15,14.41,-0.0393,-0.0363951158298024
002760,凤形股份,机械设备,通用设备,2023-03-07,2023-03-14,21.95,21.33,-0.0283,-0.0253951158298024
001226,拓山重工,机械设备,工程机械,2023-03-07,2023-03-14,31.56,29.64,-0.0608,-0.0578951158298024
688681,科汇股份,电力设备,电网设备,2023-03-07,2023-03-14,16.09,15.61,-0.0302,-0.0272951158298024
001336,楚环科技,环保,环保设备,2023-02-21,2023-03-14,28.92,28.49,-0.015,-0.0105381933997246
301336,趣睡科技,轻工制造,家居用品,2023-02-28,2023-03-07,54.86,49.2,-0.1033,-0.0945543529546988
301156,美农生物,基础化工,化学制品,2023-02-28,2023-03-07,12.83,12.21,-0.0486,-0.0398543529546988
300948,冠中生态,建筑装饰,基础建设,2023-02-21,2023-03-07,14.71,14.14,-0.039,-0.0374385417144662
301359,东南电子,电子,其他电子,2023-02-28,2023-03-07,17.26,16.03,-0.0714,-0.0626543529546988
300961,深水海纳,环保,环境治理,2023-02-21,2023-02-28,11.91,12.11,0.0168,0.00955242652064732
600107,美尔雅,纺织服饰,服装家纺,2023-02-21,2023-02-28,6.91,6.99,0.0116,0.00435242652064732
301052,果麦文化,传媒,出版,2023-01-17,2023-02-28,16.84,18.5,0.0987,-0.0229556370622859
688466,金科环境,环保,环境治理,2023-02-21,2023-02-28,16.68,15.84,-0.0503,-0.0575475734793527
301231,荣信文化,传媒,出版,2023-02-07,2023-02-28,26.03,23.63,-0.0923,-0.111070278823165
002112,三变科技,电力设备,电网设备,2023-01-03,2023-02-28,7.64,13.28,0.738,0.602476537211064
300295,三六五网,传媒,数字媒体,2023-02-14,2023-02-21,10.41,10.35,-0.0058,0.00488484029780581
001226,拓山重工,机械设备,工程机械,2023-02-14,2023-02-21,33.43,33.83,0.0119,0.0225848402978058
301107,瑜欣电子,机械设备,通用设备,2023-02-14,2023-02-21,21.5,20.78,-0.0338,-0.0231151597021942
301233,盛帮股份,汽车,汽车零部件,2023-02-07,2023-02-21,45.69,43.88,-0.0398,-0.0512397945919185
000586,汇源通信,通信,通信设备,2023-02-14,2023-02-21,9.94,9.59,-0.0352,-0.0245151597021942
001231,农心科技,基础化工,农化制品,2023-02-14,2023-02-21,23.93,23.33,-0.0248,-0.0141151597021942
301079,邵阳液压,机械设备,工程机械,2023-02-14,2023-02-21,18.23,17.97,-0.0138,-0.00311515970219419
002858,力盛体育,社会服务,体育,2022-11-28,2023-02-14,12.72,13.87,0.0904,-0.0516338291290797
301083,百胜智能,机械设备,专用设备,2023-02-07,2023-02-14,12.85,12.63,-0.0176,-0.0399635862371545
688038,中科通达,计算机,软件开发,2023-02-07,2023-02-14,14.48,14.9,0.029,0.00663641376284549
600768,宁波富邦,有色金属,工业金属,2023-02-07,2023-02-14,11.38,11.38,0,-0.0223635862371545
000632,三木集团,综合,综合,2022-12-05,2023-02-14,4.75,4.83,0.0168,-0.0736368964127456
300949,奥雅股份,建筑装饰,基础建设,2023-02-07,2023-02-14,37.38,36.76,-0.0166,-0.0389635862371545
301041,金百泽,电子,元件,2023-01-31,2023-02-07,18.85,20.06,0.0642,0.0217190322944203
301040,中环海陆,电力设备,风电设备,2023-01-31,2023-02-07,22.73,26.17,0.151,0.10851903229442
000996,中国中期,汽车,汽车服务,2023-01-31,2023-02-07,6.86,6.87,0.0015,-0.0409809677055797
301079,邵阳液压,机械设备,工程机械,2023-01-31,2023-02-07,17.06,17.32,0.0152,-0.0272809677055797
301159,三维天地,计算机,软件开发,2023-01-31,2023-02-07,30,36.06,0.2019,0.15941903229442
301066,万事利,纺织服饰,纺织制造,2023-01-17,2023-02-07,11.65,12.99,0.1147,0.0137102475722308
301231,荣信文化,传媒,出版,2023-01-17,2023-01-31,20.88,22.15,0.0609,0.00477544086204001
301336,趣睡科技,轻工制造,家居用品,2023-01-17,2023-01-31,45.14,46.7,0.0347,-0.02142455913796
300295,三六五网,传媒,数字媒体,2023-01-17,2023-01-31,9.05,9.42,0.0409,-0.01522455913796
002098,浔兴股份,纺织服饰,纺织制造,2023-01-10,2023-01-31,6.12,6.37,0.0411,-0.0170119514536954
301125,腾亚精工,机械设备,通用设备,2023-01-17,2023-01-31,12.32,12.55,0.0185,-0.03762455913796
600692,亚通股份,房地产,房地产开发,2023-01-10,2023-01-17,6.07,5.89,-0.0296,-0.0314817783362197
301040,中环海陆,电力设备,风电设备,2023-01-10,2023-01-17,21.68,21.6,-0.0037,-0.00558177833621972
301013,利和兴,机械设备,专用设备,2023-01-03,2023-01-17,8.78,10.23,0.1646,0.152236289366876
003041,真爱美家,纺织服饰,服装家纺,2023-01-10,2023-01-17,13.25,14.11,0.0648,0.0629182216637803
301041,金 百 泽,电子,元件,2022-12-19,2023-01-17,19.1,17.84,-0.066,-0.0858113004421616
300621,维业股份,建筑装饰,装修装饰,2023-01-10,2023-01-17,9.03,8.78,-0.0276,-0.0294817783362197
301052,果麦文化,传媒,出版,2023-01-03,2023-01-10,16.99,17.07,0.0048,-0.00566224467153278
301001,凯淳股份,商贸零售,互联网电商,2023-01-03,2023-01-10,21.03,20.61,-0.02,-0.0304622446715328
001259,利仁科技,家用电器,小家电,2022-12-05,2023-01-10,30.22,27.82,-0.0795,-0.0464308364680997
301105,鸿铭股份,机械设备,专用设备,2023-01-03,2023-01-10,37.99,37.82,-0.0046,-0.0150622446715328
300295,三六五网,传媒,数字媒体,2022-12-26,2023-01-10,8.97,9.04,0.0078,-0.016519909127573
301159,三维天地,计算机,软件开发,2022-12-26,2023-01-03,27.55,28.69,0.0416,0.0278858166852686
301231,荣信文化,传媒,出版,2022-12-19,2023-01-03,21.45,21.37,-0.0042,-0.0115566345087381
300074,华平股份,计算机,软件开发,2022-12-12,2023-01-03,3.91,3.93,0.0051,0.0314607363102992
301079,邵阳液压,机械设备,工程机械,2022-12-26,2023-01-03,14.55,14.62,0.0047,-0.0090141833147314
600647,同达创业,综合,综合,2022-12-19,2023-01-03,15.81,13.24,-0.1626,-0.169956634508738
301052,果麦文化,传媒,出版,2022-12-19,2022-12-26,16.75,16.58,-0.0097,-0.00342846023994199
002112,三变科技,电力设备,电网设备,2022-09-09,2022-12-26,8.4,7.35,-0.1259,-0.151943486287738
300949,奥雅股份,建筑装饰,基础建设,2022-12-19,2022-12-26,33.49,31.7,-0.0534,-0.047128460239942
301001,凯淳股份,商贸零售,互联网电商,2022-12-12,2022-12-19,21.9,22.72,0.0375,0.0709711359055877
301183,东 田 微,电子,光学光电子,2022-12-12,2022-12-19,25.15,23.38,-0.07,-0.0365288640944123
301209,联合化学,基础化工,化学制品,2022-12-12,2022-12-19,18.45,17.2,-0.0681,-0.0346288640944123
300295,三六五网,传媒,数字媒体,2022-11-28,2022-12-19,8.85,8.88,0.0034,0.00852046085699969
600692,亚通股份,房地产,房地产开发,2022-12-12,2022-12-19,6.26,6.03,-0.0366,-0.0031288640944123
301027,华蓝集团,建筑装饰,工程咨询服务,2022-12-05,2022-12-12,16.28,14.63,-0.1015,-0.0843273655106887
301052,果麦文化,传媒,出版,2022-11-21,2022-12-12,19.58,17.8,-0.0906,-0.092509672558492
603022,新 通 联,轻工制造,包装印刷,2022-12-05,2022-12-12,10.21,9.85,-0.0353,-0.0181273655106887
600647,同达创业,综合,综合,2022-11-28,2022-12-12,15.77,16.81,0.0659,0.0365675339953235
000586,汇源通信,通信,通信设备,2022-11-28,2022-12-12,8.92,8.94,0.0022,-0.0271324660046765
301288,清研环境,环保,环保设备,2022-11-28,2022-12-05,19.63,19.33,-0.0152,-0.0625176695378475
301001,凯淳股份,商贸零售,互联网电商,2022-11-28,2022-12-05,20.62,21.8,0.0573,0.00998233046215256
301043,绿 岛 风,机械设备,通用设备,2022-11-21,2022-12-05,25.69,24.05,-0.064,-0.0834157262174806
301209,联合化学,基础化工,化学制品,2022-11-28,2022-12-05,18.25,18.63,0.0208,-0.0265176695378474
300929,华骐环保,环保,环境治理,2022-11-21,2022-11-28,12.5,12.2,-0.0238,0.00284133732478635
301234,五洲医疗,医药生物,医疗器械,2022-11-07,2022-11-28,31.59,29.74,-0.0586,-0.0687430471540052
301041,金 百 泽,电子,元件,2022-11-21,2022-11-28,18.33,17.05,-0.0698,-0.0431586626752137
301159,三维天地,计算机,软件开发,2022-11-14,2022-11-28,28.39,29.9,0.053,0.0536545176037727
301231,荣信文化,传媒,出版,2022-11-21,2022-11-28,22.6,22.85,0.011,0.0376413373247864
001259,利仁科技,家用电器,小家电,2022-11-14,2022-11-28,30.53,28.39,-0.0703,-0.0696454823962273
301359,东南电子,电子,其他电子,2022-11-21,2022-11-28,17.94,17.3,-0.0355,-0.00885866267521365
000668,荣丰控股,医药生物,医药商业,2022-11-14,2022-11-21,14.1,13.9,-0.0142,-0.0408980926122242
300295,三六五网,传媒,数字媒体,2022-11-14,2022-11-21,9.28,9.08,-0.0216,-0.0482980926122242
301336,趣睡科技,轻工制造,家居用品,2022-11-14,2022-11-21,50.73,50.21,-0.0103,-0.0369980926122242
301027,华蓝集团,建筑装饰,工程咨询服务,2022-11-14,2022-11-21,15.65,15.41,-0.0153,-0.0419980926122242
000632,三木集团,综合,综合,2022-10-24,2022-11-21,4.19,4.41,0.0525,-0.0544147889416449
301192,泰祥股份,汽车,汽车零部件,2022-11-14,2022-11-21,21.7,21.05,-0.0303,-0.0569980926122242
301001,凯淳股份,商贸零售,互联网电商,2022-11-07,2022-11-14,22.4,21.59,-0.0358,-0.0466046365826235
301041,金 百 泽,电子,元件,2022-10-24,2022-11-14,17.46,17.8,0.0193,-0.0588307542174599
002849,威星智能,机械设备,通用设备,2022-09-26,2022-11-14,10.08,12.85,0.275,0.140362456314589
300635,中 达 安,建筑装饰,工程咨询服务,2022-11-07,2022-11-14,14.48,14.5,0.0014,-0.00940463658262354
301231,荣信文化,传媒,出版,2022-11-07,2022-11-14,22.85,22.15,-0.0304,-0.0412046365826235
300992,泰福泵业,机械设备,通用设备,2022-10-24,2022-11-14,22.35,19.71,-0.1181,-0.19623075421746
301209,联合化学,基础化工,化学制品,2022-10-31,2022-11-14,17.6,18.73,0.0642,-0.0149979237722453
000668,荣丰控股,医药生物,医药商业,2022-10-10,2022-11-07,13.27,12.76,-0.0384,-0.194675042527727
000996,中国中期,汽车,汽车服务,2022-10-31,2022-11-07,6.37,6.54,0.0267,-0.0409622214761984
003041,真爱美家,纺织服饰,服装家纺,2022-10-31,2022-11-07,12.06,12.61,0.0458,-0.0218622214761984
000586,汇源通信,通信,通信设备,2022-10-31,2022-11-07,8.39,8.61,0.0262,-0.0414622214761984
